LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
HUN,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.3549,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2018-12,102.3283,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-01,102.3359,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-02,102.3927,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-03,102.4242,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-04,102.4272,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-05,102.4381,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-06,102.4818,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-07,102.5365,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-08,102.6713,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-09,102.7259,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-10,102.6104,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-11,102.5285,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2019-12,102.4653,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-01,102.2686,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-02,101.93,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-03,101.2255,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-04,100.1994,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-05,99.81997,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-06,99.88897,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-07,100.1577,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-08,100.379,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-09,100.4008,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-10,100.2593,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-11,100.0962,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2020-12,99.93841,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2021-01,99.89669,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2021-02,99.97362,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2021-03,100.2259,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2021-04,100.627,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2021-05,101.0809,
HUN,CCI,AMPLITUD,LTRENDIDX,M,2021-06,101.6369,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-01,97.06488,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-02,97.24808,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-03,97.45492,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-04,97.61736,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-05,97.7483,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-06,97.79967,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-07,97.90053,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-08,98.03909,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-09,98.47451,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-10,98.98323,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.26412,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.49583,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.74839,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.85398,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.93349,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.94234,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.87798,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.79163,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.72955,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.77838,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.90179,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-10,100.0351,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.1053,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2015-12,100.2261,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.258,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.0984,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.0798,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.1245,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.1123,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.0613,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.0166,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.0195,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.1525,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.4127,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.7028,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.8774,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.8845,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.9382,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.1232,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-04,101.3813,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.6962,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.9778,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.0971,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.0751,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.1282,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.2386,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-11,102.2657,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2017-12,102.1428,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-01,102.0349,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-02,102.0512,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-03,102.087,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-04,102.1144,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-05,102.085,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.9645,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.8642,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.8334,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.8577,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.8481,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-11,101.7403,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2018-12,101.4836,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-01,101.1898,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.9592,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-03,100.8464,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-04,100.9064,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-05,100.9385,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-06,101.0208,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-07,101.1294,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-08,101.1588,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-09,101.2025,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-10,101.319,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-11,101.4266,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2019-12,101.3912,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-01,101.2069,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.5998,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.19236,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-04,97.43828,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-05,96.88203,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-06,97.01304,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-07,97.1545,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-08,97.21394,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-09,97.11127,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-10,97.0063,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-11,96.90942,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2020-12,97.05309,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2021-01,97.27113,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2021-02,97.63413,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2021-03,98.41592,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2021-04,99.34105,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2021-05,99.95109,
PRT,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.2786,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-01,101.2717,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-02,101.098,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.9858,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-04,100.9771,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-05,101.1563,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-06,101.3933,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-07,101.5735,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-08,101.627,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-09,101.5536,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-10,101.5937,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-11,101.6471,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2014-12,101.7651,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-01,101.8515,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-02,101.9333,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-03,102.0335,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-04,102.0079,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-05,101.8535,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-06,101.5914,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-07,101.3597,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-08,101.1637,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-09,101.0048,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-10,100.9952,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-11,101.0662,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.0389,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.8606,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.7139,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.6013,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.5945,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.537,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.4606,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.3771,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.354,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.3325,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.2933,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.2583,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.3087,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.5793,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.8191,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.9397,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.9804,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.967,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.0141,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.1343,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.2113,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.3917,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.5571,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.6359,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.6215,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.596,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.5197,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.3585,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.2428,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.3206,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.4033,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.3784,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.2707,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.2263,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.1078,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.99,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.8474,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.7141,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.6411,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-03,100.6665,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-04,100.7245,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-05,100.804,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-06,100.7066,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-07,100.561,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-08,100.6334,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-09,100.654,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-10,100.6667,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.7415,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.8189,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.7378,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.4438,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.90746,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-04,99.47932,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-05,99.56626,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-06,99.87206,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-07,100.0272,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-08,100.02,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-09,100.0212,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-10,100.0431,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-11,100.0813,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2020-12,100.2775,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2021-01,100.4306,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2021-02,100.5991,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2021-03,100.8869,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2021-04,101.2128,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2021-05,101.2892,
DNK,CCI,AMPLITUD,LTRENDIDX,M,2021-06,101.238,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-01,97.86049,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-02,98.33522,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.78855,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.12479,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.40996,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.68147,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.77961,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.86349,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.788,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.66151,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.65891,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2014-12,100.1772,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-01,100.905,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-02,101.4995,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-03,101.9678,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-04,102.2469,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-05,102.1437,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-06,101.8731,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-07,101.7816,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-08,101.9472,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-09,102.2416,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-10,102.6604,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-11,103.0584,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2015-12,103.255,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-01,102.8994,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-02,102.4111,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-03,101.9064,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-04,101.6287,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-05,101.4317,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-06,101.2618,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-07,101.1218,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-08,101.2402,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-09,101.4245,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-10,101.7296,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-11,101.9237,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.9128,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.8084,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-02,101.7641,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.9337,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-04,102.2824,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-05,102.6504,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-06,102.9001,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-07,103.1022,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-08,103.1402,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-09,103.0333,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.9278,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-11,102.8534,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2017-12,102.7711,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-01,102.6473,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-02,102.4482,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-03,102.2352,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-04,102.3341,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-05,102.6737,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-06,102.9782,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-07,102.9234,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.5324,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.0555,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.8065,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-11,101.7362,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2018-12,101.6514,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-01,101.7526,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-02,102.0472,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-03,102.3367,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-04,102.3588,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-05,102.4898,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-06,102.5273,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-07,102.2581,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-08,101.8884,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-09,101.4955,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-10,101.0191,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.6533,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.4781,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.4745,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.1749,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-03,98.84182,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-04,96.81747,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-05,95.77753,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.62212,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-07,95.63229,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-08,95.55895,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-09,95.61253,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-10,95.63226,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-11,95.73254,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2020-12,96.16653,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2021-01,96.55506,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2021-02,97.17354,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2021-03,98.38835,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2021-04,99.60091,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2021-05,100.3079,
ESP,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.5806,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.09165,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-02,98.5121,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.50455,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-04,98.80945,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-05,98.8683,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-06,98.67873,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-07,98.32396,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-08,97.97538,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-09,98.02279,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-10,98.33788,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-11,98.41396,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2014-12,98.43521,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-01,98.52718,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-02,98.77291,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.00867,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.36406,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.46494,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.1631,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.07156,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.14513,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.33328,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.61882,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.0916,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2015-12,100.5508,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.8177,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.8382,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.7521,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.4986,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.8008,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-06,101.0611,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-07,101.2302,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-08,101.284,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-09,101.2796,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-10,101.5258,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-11,101.8391,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.9333,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-01,102.2295,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-02,102.3392,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-03,102.4523,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-04,102.4041,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-05,102.46,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-06,102.5412,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.4673,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.5119,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.6152,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.7518,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-11,102.9766,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2017-12,103.1383,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-01,103.2538,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-02,102.8973,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-03,102.2821,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.9062,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.7456,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.8173,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-07,102.0781,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.091,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.0362,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-10,102.1001,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.305,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2018-12,102.4082,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2019-01,102.4828,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2019-02,102.5898,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2019-03,102.7785,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2019-04,102.8299,
LUX,CCI,AMPLITUD,LTRENDIDX,M,2019-05,102.6665,
